id;node1id;node2id;length;distance;curveness;volume;avgCrossSection;minRadiusAvg;minRadiusStd;avgRadiusAvg;avgRadiusStd;maxRadiusAvg;maxRadiusStd;roundnessAvg;roundnessStd;node1_degree;node2_degree;num_voxels;hasNodeAtSampleBorder
2661;1219;2784;12.0785;12.0416;1.00306;120;9.93503;1.50486;0.0316585;1.95928;0.186769;2.57664;0.408724;0.596496;0.0803017;1;3;8;0
2662;2766;1236;15.5317;15.2643;1.01751;264;16.9975;1.90251;0.11283;2.48548;0.228917;3.00927;0.478317;0.646218;0.0929432;1;3;11;0
2663;2735;2785;24.4188;24.1868;1.00959;211;8.64089;1.45195;0.219301;1.85239;0.0907839;2.24606;0.155967;0.650067;0.108372;3;3;20;0
2664;1230;2774;19.6501;17.0782;1.15059;171;8.70223;1.21971;0.297968;1.9283;0.46016;2.75357;1.1007;0.484465;0.156729;1;3;15;0
2665;1237;2784;11.8134;11.0905;1.06518;48;4.0632;0.666592;0.154304;1.41821;0.212682;1.98688;0.40712;0.340331;0.0776067;1;3;10;0
2666;2765;1240;25.6304;25.02;1.0244;239;9.32485;1.40227;0.181155;1.88599;0.0813235;2.32321;0.15109;0.607011;0.0962039;1;3;21;0
2667;2761;2786;35.0223;34.6683;1.01021;302;8.62308;1.34749;0.14438;1.87996;0.0779343;2.35358;0.210743;0.579;0.0929189;3;3;28;0
2668;2763;2787;18.9619;18.4932;1.02534;264;13.9227;1.58838;0.110188;2.31214;0.0575163;2.89547;0.144707;0.550459;0.0536399;3;3;14;0
2669;1242;2774;17.7834;17.5689;1.01221;102;5.7357;1.13114;0.242486;1.65272;0.202862;2.18864;0.573686;0.555445;0.194931;1;3;11;0
2670;2756;2789;20.2789;20.1246;1.00767;433;21.3522;2.14746;0.201562;2.83937;0.139624;3.52002;0.134695;0.610729;0.059591;3;3;14;0
2671;1223;2788;28.3125;27.9643;1.01245;263;9.28918;1.33262;0.172365;1.83547;0.180158;2.30462;0.388986;0.587474;0.0976881;1;3;25;0
2672;1165;2790;48.536;44.1814;1.09856;401;8.2619;1.33446;0.277897;1.85384;0.33084;2.35744;0.689186;0.589622;0.137533;1;3;33;0
2673;2741;2792;33.279;32.9882;1.00882;996;29.9288;2.79051;0.165751;3.32377;0.121218;3.89565;0.202704;0.718592;0.0614359;3;3;21;0
2674;2788;2790;20.1281;19.8746;1.01275;167;8.29687;1.34664;0.224103;1.84826;0.0572379;2.26261;0.187644;0.602417;0.123484;3;3;14;0
2675;2783;2797;10.9023;9.82629;1.1095;223;20.4544;2.27897;0.251372;2.88514;0.0988422;3.43008;0.255241;0.672267;0.114171;3;3;7;0
2676;2784;2693;66.9054;50.2261;1.33208;588;8.78852;1.2665;0.353406;1.8433;0.258853;2.37864;0.607812;0.562369;0.196156;3;3;53;0
2677;2755;2793;20.0912;19.3993;1.03566;427;21.2531;2.18176;0.26222;2.76964;0.137857;3.40246;0.266147;0.643593;0.0815994;3;3;17;0
2678;1216;2794;17.8562;17.6068;1.01416;167;9.35252;1.44188;0.180292;1.89411;0.102823;2.27198;0.14421;0.635997;0.080406;1;3;14;0
2679;2785;1245;11.3016;10.9544;1.03169;56;4.95507;0.926737;0.238734;1.47584;0.16076;1.96014;0.364862;0.476495;0.106022;1;3;8;0
2680;2753;2796;24.3379;23.4094;1.03966;359;14.7506;1.6534;0.185431;2.34976;0.144043;2.87104;0.179956;0.577293;0.0654923;3;3;19;0
2681;1248;2791;10.9093;9.43398;1.15639;86;7.88315;0.968702;0.376072;1.73008;0.154881;2.30408;0.346844;0.431665;0.174328;1;3;9;0
2682;1204;2798;23.8692;21.5226;1.10903;197;8.25333;1.27285;0.283473;1.85356;0.351793;2.47269;0.763024;0.546571;0.162183;1;3;19;0
2683;2765;2794;31.7427;29.189;1.08749;468;14.7435;1.78585;0.166399;2.33677;0.0837375;2.8128;0.148464;0.636183;0.0640253;3;3;25;0
2684;2790;2795;9.72969;9.43398;1.03134;137;14.0806;1.70538;0.133286;2.28635;0.143045;2.80189;0.177168;0.610784;0.0593103;3;3;8;0
2685;2785;2795;10.2122;9.57426;1.06663;138;13.5132;1.87181;0.0665215;2.36867;0.0613703;2.81113;0.101227;0.666531;0.03021;3;3;6;0
2686;2789;2801;6.27813;6.27161;1.00104;95;15.1319;1.81358;0.219899;2.48628;0.029881;3.14353;0.251933;0.585534;0.116517;3;3;3;0
2687;2780;1258;11.536;11.4163;1.01048;119;10.3156;1.57306;0.194907;1.97562;0.172776;2.45576;0.484041;0.667172;0.153808;1;3;8;0
2688;2775;2802;17.6905;17.3941;1.01704;265;14.9798;1.89251;0.075325;2.43543;0.076086;2.94326;0.189362;0.645399;0.045246;3;3;11;0
2689;2791;2799;29.6831;28.7054;1.03406;260;8.75921;1.31319;0.284769;1.8729;0.0918239;2.31944;0.169119;0.570448;0.135122;3;3;22;0
2690;1235;2800;14.6004;14.1774;1.02984;125;8.56138;1.3138;0.214321;1.88216;0.123267;2.41024;0.310967;0.551358;0.107373;1;3;10;0
2691;2773;2800;29.4882;28.6182;1.0304;260;8.8171;1.42074;0.194475;1.86196;0.119905;2.33676;0.219902;0.608657;0.0728227;3;3;24;0
2692;2780;2801;42.9407;42.6015;1.00796;607;14.1358;1.79184;0.127333;2.30737;0.0691429;2.76559;0.109178;0.648867;0.0522387;3;3;30;0
2693;1243;2803;9.86655;8.77497;1.1244;54;5.47304;0.92222;0.219769;1.70241;0.447687;2.3453;0.925288;0.427395;0.149762;1;3;6;0
2694;2802;1253;9.12681;8.82547;1.03414;95;10.4089;1.19842;0.406189;1.91674;0.280233;2.59832;0.572016;0.483212;0.201912;1;3;7;0
2695;2749;2805;26.9714;25.684;1.05013;229;8.49046;1.30944;0.278353;1.82778;0.118059;2.28925;0.176757;0.576964;0.132134;3;3;23;0
2696;2776;2806;18.5455;18.0277;1.02872;539;29.0637;2.7651;0.154397;3.347;0.112784;3.86621;0.2287;0.717718;0.0585604;3;3;12;0
2697;2771;2807;21.5502;21.0317;1.02466;185;8.58459;1.46077;0.108687;1.86729;0.0665653;2.2047;0.185613;0.667607;0.0771822;3;3;15;0
2698;1259;2798;7.84581;7.60847;1.03119;44;5.60809;0.7754;0.136033;1.62477;0.276563;2.303;0.564365;0.357961;0.0991907;1;3;5;0
2699;2787;1260;11.4035;11.1803;1.01996;114;9.99691;1.53144;0.14857;1.98849;0.165094;2.4559;0.346067;0.634808;0.103649;1;3;8;0
2700;2778;1261;31.0073;27.7409;1.11775;331;10.6749;1.33431;0.254329;1.99515;0.434756;2.69211;1.0151;0.53721;0.159003;1;3;25;0
2701;2786;2809;19.6108;17.1432;1.14394;174;8.87265;1.44001;0.170204;1.89;0.124582;2.2953;0.247602;0.637429;0.111369;3;3;13;0
2702;2787;2804;12.9722;12.8452;1.00988;184;14.1842;1.84677;0.0551708;2.34485;0.060126;2.79326;0.173254;0.663509;0.0422603;3;3;9;0
2703;2799;1246;34.8118;32.2025;1.08103;357;10.2551;1.14015;0.360063;1.92929;0.597007;2.6338;1.15809;0.479774;0.201712;1;3;31;0
2704;2773;2807;21.2262;20.6398;1.02841;312;14.6988;1.58195;0.103112;2.32692;0.0698678;2.93413;0.0951389;0.540027;0.0437824;3;3;15;0
2705;2782;2808;45.3166;44.3283;1.02229;1331;29.3711;2.65778;0.195305;3.2291;0.0861193;3.78544;0.121997;0.702856;0.0568623;3;3;37;0
2706;2732;2814;40.1508;39.5573;1.015;880;21.9174;2.26696;0.231899;2.82172;0.0913099;3.41956;0.147383;0.665431;0.0827673;3;3;31;0
2707;2727;2815;38.0143;36.4722;1.04228;344;9.04924;1.30849;0.246672;1.82722;0.205438;2.32637;0.425003;0.584382;0.158948;3;3;33;0
2708;2810;2796;21.8492;21.5252;1.01505;308;14.0966;1.70633;0.15355;2.32441;0.0477429;2.79785;0.0839466;0.610622;0.0598369;3;3;15;0
2709;2791;2811;20.2058;19.7231;1.02447;171;8.46291;1.36575;0.156126;1.8039;0.0844787;2.20215;0.153755;0.623689;0.0857592;3;3;17;0
2710;2744;2816;34.5124;33.9215;1.01742;299;8.66354;1.37381;0.236933;1.85086;0.0766126;2.27517;0.189038;0.608017;0.112887;3;3;27;0
2711;1263;2803;12.92;12.6491;1.02141;65;5.03098;0.855821;0.259332;1.52586;0.213265;2.0743;0.443768;0.424582;0.145224;1;3;9;0
2712;2770;1266;41.763;40.8534;1.02227;188;4.50159;0.785928;0.128728;1.42995;0.10652;1.92152;0.186399;0.412912;0.0789476;1;3;35;0
2713;2808;2797;25.7922;25.1109;1.02713;523;20.2774;2.05814;0.228996;2.74113;0.0740496;3.39964;0.175093;0.60743;0.0761376;3;3;20;0
2714;2812;1238;19.4703;19.3132;1.00813;91;4.67378;0.77713;0.162788;1.49683;0.125951;2.02723;0.286275;0.391175;0.103317;1;3;15;0
2715;2733;2813;37.5933;34.7707;1.08118;370;9.84218;1.39183;0.163431;1.91924;0.323486;2.45424;0.70639;0.598222;0.133283;3;3;31;0
2716;2764;2818;27.9064;26.4008;1.05703;406;14.5486;1.6998;0.156009;2.32416;0.240324;2.83983;0.406987;0.604055;0.0601098;3;3;21;0
2717;2810;1265;10.8269;9.96662;1.08632;76;7.01954;1.09263;0.408505;1.67387;0.14795;2.20137;0.382821;0.525285;0.233346;1;3;9;0
2718;1257;2811;25.8411;24.5153;1.05408;104;4.0246;0.723366;0.157054;1.38431;0.141759;1.87211;0.236635;0.395071;0.11329;1;3;23;0
2719;1250;2821;9.31502;9.15907;1.01703;57;6.11915;1.012;0.297865;1.78393;0.406065;2.57506;1.07393;0.461581;0.220654;1;3;5;0
2720;1251;2821;23.9829;20.814;1.15225;162;6.7548;0.847123;0.332771;1.70051;0.772511;2.39986;1.47288;0.376142;0.114922;1;3;21;0
2721;2812;1267;6.85612;6.7082;1.02205;28;4.08394;0.764733;0.233785;1.46415;0.252602;2.06283;0.446022;0.368729;0.0676229;1;3;5;0
2722;2809;1268;8.66257;8.46561;1.02327;41;4.73301;0.828854;0.129873;1.52977;0.176825;2.13726;0.424843;0.402773;0.102458;1;3;6;0
2723;1244;2817;11.2646;11.1803;1.00754;63;5.59275;1.17577;0.22862;1.63197;0.241722;2.06229;0.564084;0.607318;0.200196;1;3;7;0
2724;1254;2817;31.744;27.9464;1.13589;267;8.41105;1.14881;0.345852;1.88346;0.461407;2.52158;1.01523;0.497499;0.171564;1;3;26;0
2725;2819;2814;8.34129;8.09664;1.03022;165;19.7811;1.74205;0.193095;2.79046;0.107305;3.78803;0.296996;0.464174;0.0721735;3;3;6;0
2726;2779;1274;15.7451;15.2643;1.03149;156;9.90785;1.3845;0.182308;1.85777;0.150924;2.32153;0.294766;0.604568;0.104722;1;3;14;0
2727;2777;2820;22.6027;22.3607;1.01082;686;30.3504;2.84266;0.128957;3.33922;0.0615677;3.80857;0.127958;0.747302;0.042715;3;3;15;0
2728;2804;1272;12.1607;11.7898;1.03146;107;8.7988;1.21601;0.310356;1.82513;0.186859;2.32884;0.298872;0.52476;0.117544;1;3;10;0
2729;2766;2824;26.4812;25.9519;1.0204;786;29.6814;2.5572;0.192071;3.29371;0.0729037;3.8709;0.166827;0.662215;0.0619427;3;4;20;0
2730;2805;1273;10.3735;10.0995;1.02713;50;4.81996;1.00449;0.195179;1.57282;0.122968;2.01749;0.270442;0.509746;0.133365;1;3;7;0
2731;2806;1239;57.8665;48.4114;1.19531;737;12.7362;1.4339;0.283292;2.18096;0.645877;2.95413;1.46794;0.549499;0.18005;1;3;47;0
2732;2792;2818;32.9474;32.378;1.01759;1269;38.516;3.05699;0.163119;3.66018;0.112579;4.26996;0.195518;0.717358;0.0497556;3;3;28;0
2733;2795;2819;17.0141;16.7631;1.01497;250;14.6937;1.78795;0.106042;2.39116;0.112497;2.93913;0.258638;0.614305;0.0746789;3;3;13;0
2734;2751;1270;49.5999;45.7056;1.0852;499;10.0605;1.31544;0.265356;2.01552;0.640597;2.80714;1.6037;0.542302;0.171421;1;3;40;0
2735;2799;2822;24.9505;24.59;1.01466;347;13.9075;1.74531;0.135232;2.27237;0.0989602;2.69055;0.143284;0.650263;0.05817;3;3;21;0
2736;1249;2823;9.61364;9.48683;1.01337;97;10.0898;1.46553;0.114311;1.94374;0.14698;2.51663;0.332677;0.590023;0.0751199;1;3;7;0
2737;2786;1276;14.4151;14.0198;1.02819;139;9.64269;1.44932;0.210928;1.91647;0.0959893;2.35154;0.258351;0.623995;0.117163;1;3;11;0
2738;2792;2822;32.2855;31.1448;1.03662;694;21.4957;2.27659;0.234957;2.83719;0.0847408;3.42131;0.210837;0.66991;0.0954083;3;3;21;0
2739;2796;2825;23.1261;22.6716;1.02005;328;14.1831;1.87548;0.10648;2.37031;0.0930661;2.84973;0.13491;0.65918;0.0414562;3;3;15;0
2740;2700;2826;56.3769;55.4977;1.01584;1730;30.6864;2.58605;0.215064;3.27765;0.0756295;3.89221;0.145197;0.66596;0.0672363;3;3;47;0
2741;2783;2827;33.0152;32.3265;1.02131;712;21.5658;2.18498;0.177916;2.76447;0.0631869;3.29153;0.150424;0.66631;0.0732793;3;3;27;0
2742;2810;2828;16.898;14.8661;1.13668;231;13.6702;1.73653;0.149195;2.31199;0.120169;2.81871;0.192408;0.618772;0.0656482;3;3;13;0
2743;2779;1277;57.6392;47.4447;1.21487;577;10.0105;1.40859;0.226394;1.96901;0.342075;2.51177;0.794477;0.589506;0.130718;1;3;46;0
2744;2803;2830;16.1977;15.0628;1.07534;147;9.07536;1.43332;0.153287;1.92195;0.0941355;2.36412;0.17924;0.610487;0.086695;3;3;10;0
2745;2776;2834;30.9184;30.0027;1.03052;665;21.5082;2.27157;0.208815;2.90659;0.190909;3.62918;0.581281;0.640962;0.112997;3;5;21;0
2746;2825;1241;37.6166;34.0685;1.10415;353;9.38415;1.16692;0.339404;2.03767;0.591418;2.93825;1.51736;0.468695;0.188967;1;3;30;0
2747;2759;2831;38.3194;37.9166;1.01062;558;14.5618;1.70694;0.117282;2.31455;0.0702885;2.8189;0.131483;0.607069;0.0533562;3;3;28;0
2748;2813;2832;15.77;15.4991;1.01748;216;13.6969;1.77461;0.146858;2.3098;0.0530808;2.77478;0.0792944;0.640397;0.0597556;3;3;12;0
2749;2832;2798;28.0405;25.0289;1.12033;317;11.3051;1.38329;0.231156;2.11658;0.781095;2.87474;1.73485;0.561866;0.171613;3;3;21;0
2750;2824;2804;26.9093;24.8294;1.08376;356;13.2297;1.67116;0.152504;2.24076;0.101619;2.75349;0.160926;0.609609;0.0703162;3;4;23;0
2751;2805;1282;9.24876;9.07375;1.01929;41;4.43303;0.872225;0.0808607;1.40551;0.139281;1.82014;0.212566;0.486552;0.0790864;1;3;7;0
2752;1269;2833;10.3102;10.0499;1.0259;52;5.04356;1.00447;0.200826;1.55395;0.149524;2.06014;0.350285;0.490577;0.0769629;1;3;7;0
2753;2829;2834;6.17915;4.93559;1.25196;42;6.79705;1.01334;0.185253;2.01802;0.323962;2.76789;0.636022;0.389855;0.113568;3;5;3;0
2754;2834;2829;5.24483;4.93559;1.06265;32;6.10125;0.978404;0.119986;2.27395;0.193136;3.52259;0.0568919;0.277274;0.0295836;3;5;2;0
2755;2721;2837;57.3521;56.5558;1.01408;880;15.3438;1.6468;0.150706;2.36837;0.0993264;2.85869;0.136453;0.578188;0.0670997;3;3;43;0
2756;1264;2835;10.0307;9.8995;1.01325;93;9.27158;1.57604;0.151432;1.91331;0.0955823;2.30018;0.171533;0.688373;0.0792215;1;3;7;0
2757;2822;2823;31.1861;28.6764;1.08752;515;16.5138;1.6753;0.155251;2.54342;0.928595;3.63543;2.51516;0.557359;0.153172;3;3;27;0
2758;2811;1285;13.0427;12.7279;1.02473;75;5.75032;1.30599;0.186964;1.64854;0.104319;2.06499;0.281315;0.647603;0.139477;1;3;8;0
2759;2762;1284;47.6954;44.8776;1.06279;367;7.69466;1.10529;0.32011;1.80679;0.528653;2.43666;1.08469;0.496083;0.17184;1;3;39;0
2760;1231;2839;24.4748;23.9861;1.02037;244;9.96944;1.43731;0.226008;1.89948;0.157805;2.35584;0.365218;0.623434;0.132902;1;3;20;0
2761;2829;2835;7.21266;7.14141;1.00998;61;8.45735;1.52765;0.0503898;1.94054;0.0318255;2.38935;0.175196;0.643359;0.0577891;3;3;4;0
2762;2825;2833;42.9481;40.7813;1.05313;408;9.49984;1.2065;0.363087;1.8889;0.380166;2.54369;0.872782;0.504467;0.17765;3;3;37;0
2763;2745;2836;49.9868;45.8912;1.08925;779;15.5841;1.74713;0.160776;2.39641;0.404792;3.06042;1.02311;0.594755;0.0948442;3;3;41;0
2764;2838;2812;23.8669;23.4876;1.01615;204;8.54741;1.38762;0.148703;1.88608;0.064585;2.29277;0.112265;0.606351;0.0691342;3;3;17;0
2765;2837;2772;87.3652;55.5968;1.57141;934;10.6908;1.37916;0.281206;2.00184;0.645268;2.67315;1.39018;0.568895;0.148527;3;3;76;0
2766;1271;2843;13.6566;13.4743;1.01353;136;9.95852;1.4098;0.185557;1.95042;0.23961;2.50307;0.520735;0.580303;0.116952;1;3;9;0
2767;1278;2840;9.18414;9;1.02046;46;5.00864;0.888486;0.169606;1.57643;0.132238;2.06343;0.218767;0.434127;0.0869595;1;3;6;0
2768;2813;2838;23.1136;22.4944;1.02752;326;14.1043;1.80003;0.131215;2.348;0.0972123;2.81493;0.122725;0.640534;0.0526204;3;3;15;0
2769;2831;2841;5.42493;5.38516;1.00739;43;7.92636;1.50839;0.14463;2.01951;0.129071;2.70247;0.248739;0.560102;0.051275;3;3;3;0
2770;2778;2842;26.2584;25.5386;1.02819;533;20.2982;2.047;0.23258;2.72222;0.15287;3.37283;0.154426;0.608616;0.0780006;3;3;23;0
2771;2830;1280;42.7263;39.7017;1.07618;298;6.97463;1.01992;0.353044;1.68437;0.336246;2.21935;0.576903;0.474227;0.166726;1;3;35;0
2772;2816;1275;53.8269;45.8839;1.17311;404;7.50554;1.12847;0.291493;1.80046;0.451421;2.41511;0.982885;0.506091;0.148904;1;3;42;0
2773;2836;2840;12.4263;11.8743;1.04649;94;7.56458;1.39386;0.122818;1.75511;0.109574;2.18041;0.339557;0.654017;0.115176;3;3;10;0
2774;2841;2830;26.7543;26.1576;1.02281;237;8.85839;1.32822;0.179922;1.85554;0.0872344;2.28171;0.158389;0.585645;0.0929545;3;3;20;0
2775;2797;1289;32.2886;31.805;1.01521;309;9.56995;1.50575;0.124831;1.95664;0.130133;2.38488;0.227428;0.635618;0.0678139;1;3;21;0
2776;1262;2844;22.1135;21.6795;1.02002;204;9.22515;1.4511;0.19123;1.89708;0.0741852;2.2685;0.0943172;0.641965;0.0953178;1;3;16;0
2777;2833;1290;8.21692;8.06227;1.01918;34;4.1378;1.05812;0.255804;1.56697;0.0734802;1.96065;0.213365;0.546022;0.152564;1;3;4;0
2778;2815;2845;28.223;24.931;1.13205;249;8.82258;1.38478;0.174629;1.87829;0.0724922;2.32282;0.185502;0.600988;0.0943467;3;3;20;0
2779;1286;2848;16.6746;16.3571;1.01941;151;9.05567;1.16379;0.291362;1.82781;0.186029;2.3954;0.375903;0.505254;0.172393;1;3;14;0
2780;2848;2820;28.598;28.0337;1.02013;423;14.7912;1.77505;0.157666;2.33608;0.150297;2.83715;0.318373;0.634042;0.0930131;3;3;23;0
2781;2846;2794;23.6002;22.8254;1.03394;336;14.2372;1.76756;0.155746;2.31362;0.110711;2.77959;0.141285;0.635836;0.044412;3;3;19;0
2782;2845;1291;8.68719;8.67308;1.00163;40;4.60448;0.541185;0.0613183;1.48008;0.235853;2.09273;0.3759;0.263528;0.0380665;1;3;7;0
2783;2816;2847;18.7371;18.61;1.00683;267;14.2498;1.85657;0.0598609;2.37031;0.0469801;2.86765;0.125923;0.648717;0.0359593;3;3;12;0
2784;2789;2850;24.8207;23.8164;1.04217;331;13.3357;1.61153;0.135954;2.23659;0.0996406;2.75479;0.254494;0.590269;0.0783281;3;3;21;0
2785;2827;1293;13.566;13.1909;1.02843;136;10.0251;1.47951;0.16065;1.97455;0.149964;2.40424;0.350696;0.628742;0.117831;1;3;9;0
2786;2802;2851;23.2086;22.8813;1.0143;331;14.2619;1.69447;0.120864;2.32315;0.0809217;2.80129;0.112363;0.60547;0.0444723;3;3;16;0
2787;2842;2853;4.9788;4.93286;1.00931;85;17.0724;2.30436;0.221294;2.81249;0.144121;3.48204;0.19282;0.660647;0.0371711;3;3;3;0
2788;2839;1287;54.7599;52.0705;1.05165;521;9.51427;1.36958;0.229383;1.90203;0.188275;2.38403;0.410996;0.590791;0.131236;1;3;42;0
2789;2806;2849;18.1465;17.0783;1.06255;514;28.3251;2.48566;0.207771;3.23433;0.11087;3.83888;0.16367;0.647911;0.0517733;3;3;15;0
2790;2828;1294;36.0435;25.1595;1.4326;341;9.46079;1.17989;0.32008;1.97813;0.789875;2.84322;1.9324;0.48807;0.179067;1;3;32;0
2791;2845;1292;7.22318;6.7987;1.06244;28;3.87641;0.824263;0.113618;1.51684;0.0757664;2.0976;0.180001;0.39402;0.0558668;1;3;5;0
2792;2844;2853;15.0177;14.6287;1.02659;202;13.4508;1.64949;0.0876384;2.23365;0.102133;2.68285;0.224203;0.618169;0.0532599;3;3;12;0
2793;2843;1297;10.2516;10.2252;1.00258;96;9.36435;1.52494;0.0654689;2.04906;0.143521;2.62141;0.40334;0.594175;0.0837181;1;3;5;0
2794;2843;2849;13.9169;13.8162;1.00729;213;15.3051;1.80329;0.102919;2.37611;0.107375;2.97832;0.31688;0.609571;0.0493944;3;3;10;0
2795;2820;2856;19.9391;19.6469;1.01487;439;22.0171;2.1042;0.301463;2.85476;0.121883;3.48928;0.170772;0.605211;0.0950428;3;3;14;0
2796;2827;2857;24.6992;21.4399;1.15202;513;20.7699;2.14722;0.250414;2.76499;0.12492;3.3881;0.207979;0.637178;0.0906121;3;3;20;0
2797;1288;2851;16.6086;16.183;1.0263;155;9.33249;1.34198;0.201667;1.90838;0.137552;2.38703;0.245432;0.564861;0.0818237;1;3;12;0
2798;2846;2852;10.9879;10.7806;1.01923;142;12.9233;1.77152;0.147611;2.28225;0.0589847;2.74422;0.116282;0.647448;0.0680434;3;3;8;0
2799;2823;2854;22.5366;22.2261;1.01397;324;14.3766;1.69486;0.138997;2.3335;0.0554747;2.83499;0.102244;0.598885;0.0564238;3;3;16;0
2800;2770;2855;36.5593;35.6371;1.02588;498;13.6217;1.54914;0.109555;2.19805;0.0770884;2.72493;0.0893161;0.568726;0.0390405;3;3;34;0
2801;2854;1279;46.8695;38.3014;1.2237;502;10.7106;1.32378;0.258192;2.127;0.644833;3.01247;1.70773;0.517245;0.178783;1;3;38;0
2802;2844;1300;15.7975;13.7477;1.1491;189;11.9639;1.12793;0.439249;2.2225;0.848194;3.38431;1.8589;0.386899;0.194934;1;3;12;0
2803;2852;1283;39.5336;37.5662;1.05237;361;9.13146;1.50527;0.131214;1.88938;0.0974323;2.3104;0.281238;0.661208;0.0955574;1;3;28;0
2804;1252;2863;39.9133;39.605;1.00779;184;4.60999;0.806763;0.246331;1.49187;0.150632;1.94501;0.333575;0.429677;0.162625;1;3;29;0
2805;2831;2863;28.1467;26.3164;1.06955;250;8.88204;1.351;0.202753;1.86704;0.102505;2.39062;0.242157;0.571699;0.107871;3;3;23;0
2806;2832;2859;14.8458;14.3837;1.03213;129;8.6893;1.37861;0.157626;1.78818;0.101387;2.20309;0.295379;0.640951;0.128116;3;3;12;0
2807;1296;2852;44.0624;35.9011;1.22733;576;13.0724;1.46892;0.260302;2.26923;0.817194;3.19504;2.04696;0.542194;0.158824;1;3;36;0
2808;2793;2860;28.6582;27.4773;1.04298;619;21.5994;2.1449;0.338814;2.80478;0.15326;3.48532;0.292321;0.623678;0.129744;3;3;24;0
2809;2835;2861;13.4199;12.7279;1.05437;113;8.42034;1.10833;0.304385;1.85722;0.106518;2.48272;0.232934;0.453607;0.142016;3;3;11;0
2810;2800;1301;27.9024;26.0192;1.07238;212;7.59791;1.14511;0.338445;1.75464;0.307994;2.35847;0.628479;0.501213;0.152846;1;3;22;0
2811;2807;2864;23.9583;23.6784;1.01182;333;13.8991;1.68572;0.128591;2.26512;0.0773872;2.72125;0.13291;0.621497;0.0630827;3;3;20;0
2812;2808;2862;31.5315;30.7571;1.02518;478;15.1594;1.71363;0.124031;2.3918;0.117524;2.98643;0.179248;0.575568;0.0520199;3;3;21;0
2813;2834;2866;20.8691;20.634;1.0114;290;13.8961;1.85921;0.0845819;2.40421;0.0505177;2.89753;0.121643;0.64306;0.0437697;3;5;12;0
2814;1299;2861;8.13354;8.06226;1.00884;81;9.95876;1.44147;0.126408;1.98734;0.243507;2.54323;0.653867;0.59424;0.123084;1;3;5;0
2815;2858;2865;20.7725;19.3993;1.07078;416;20.0265;2.07615;0.22617;2.7566;0.123314;3.31413;0.20938;0.62725;0.0636768;3;3;15;0
2816;2841;2869;14.8437;14.2127;1.0444;122;8.21897;1.39064;0.187747;1.82318;0.0803087;2.31283;0.175438;0.605538;0.0974764;3;4;11;0
2817;2809;1303;25.6327;25.2652;1.01454;231;9.01194;1.40886;0.19934;1.82789;0.0765007;2.22916;0.126179;0.633212;0.0919915;1;3;22;0
2818;2818;2870;30.8232;30.5177;1.01001;1235;40.0672;3.24542;0.16099;3.81343;0.0557211;4.35409;0.106458;0.746191;0.0475186;3;3;20;0
2819;2867;2864;3.31833;3.31661;1.00052;35;10.5475;1.92564;0;2.47187;0;3.33416;0;0.577548;0;3;3;1;0
2820;2868;2781;60.9254;59.3127;1.02719;3952;64.8663;4.02597;0.230547;4.7538;0.132279;5.46696;0.189485;0.73772;0.0542106;3;3;43;0
2821;2867;2826;36.5604;34.6843;1.05409;759;20.7601;2.08149;0.346392;2.77622;0.120679;3.46744;0.158729;0.60419;0.117122;3;3;28;0
2822;2859;1302;7.19151;7.07107;1.01703;38;5.28401;0.963762;0.275573;1.67048;0.109584;2.21944;0.290742;0.441426;0.143765;1;3;4;0
2823;2865;2817;39.6982;28.5657;1.38971;515;12.9729;1.44087;0.296222;2.24566;0.856173;3.03003;1.86619;0.544164;0.160783;3;3;35;0
2824;2858;2871;29.6572;27.7489;1.06877;847;28.5597;2.62046;0.138999;3.19776;0.166215;3.78001;0.209481;0.694578;0.0413836;3;3;25;0
2825;2839;2872;34.5972;32.8278;1.0539;508;14.6833;1.7777;0.129838;2.32386;0.0645936;2.79369;0.128701;0.638069;0.0589853;3;3;26;0
2826;2834;2873;25.1757;23.7057;1.06201;373;14.8159;1.72753;0.145876;2.35296;0.0834777;2.88662;0.137578;0.599576;0.0557375;3;5;17;0
2827;2801;2874;31.1252;30.8869;1.00771;445;14.2971;1.64266;0.165112;2.28211;0.0630163;2.80095;0.127057;0.589329;0.0803794;3;3;26;0
2828;2840;2875;18.7748;18.4932;1.01522;174;9.26776;1.40114;0.131417;1.89396;0.0570224;2.27158;0.165487;0.622167;0.0877898;3;3;13;0
2829;2870;2871;32.8577;32.3007;1.01725;1179;35.8819;2.74398;0.211805;3.52175;0.115813;4.22507;0.204073;0.651778;0.0671051;3;3;30;0
2830;2815;2878;29.0064;27.6867;1.04766;325;11.2044;1.30275;0.302793;2.19169;0.950917;3.1262;2.00688;0.493219;0.179211;3;3;23;0
2831;2869;2876;3.26069;3.16228;1.03112;20;6.13366;1.34317;0;2.07136;0;2.72732;0;0.492488;0;3;4;1;0
2832;2869;2876;7.09962;3.16228;2.2451;113;15.9164;1.05917;0.402419;3.4465;1.95284;5.6541;3.56684;0.266266;0.141056;3;4;4;0
2833;2846;2877;39.7035;37.6962;1.05325;824;20.7538;2.18052;0.220214;2.72516;0.130929;3.22711;0.150481;0.677938;0.0816616;3;3;33;0
2834;2877;2858;29.02;28.6065;1.01445;618;21.2956;2.1891;0.159196;2.81076;0.0821936;3.42228;0.131316;0.64059;0.0533519;3;3;21;0
